"DSDATA","SOMEID","ORDER","RECOMMENDATIONOFFERID"
"","37764867","21","37764729"
"","37764867","22","37764688"
"","37764867","23","37764745"
"","37764867","24","37764692"
"","37764867","25","37764743"
"","37764867","26","37764697"
"","37764867","27","37764698"
"","37764867","28","37764705"
"","37764867","29","37764686"
"","37764868","0","37764706"
"","37764868","1","37764707"
"","37764868","2","37764694"
"","37764868","3","37764704"
"","37764868","4","37764713"
"","37764868","5","37764714"
"","37764868","6","37764740"
"","37764868","7","37764723"
"","37764868","8","37764731"
"","37764868","9","37764724"
"","37764868","10","37764738"
"","37764868","11","37764727"
"","37764868","12","37764744"
"","37764868","13","37764725"
"","37764868","14","37764695"
"","37764868","15","37764703"
"","37764868","16","37764737"
"","37764868","17","37764735"
"","37764868","18","37764689"
"","37764868","19","37764715"
"","37764868","20","37764741"
"","37764868","21","37764729"
"","37764868","22","37764688"
"","37764868","23","37764745"
"","37764868","24","37764692"
"","37764868","25","37764743"
"","37764868","26","37764697"
"","37764868","27","37764698"
"","37764868","28","37764705"
"","37764868","29","37764686"
"","37764869","0","37764706"
"","37764869","1","37764707"
"","37764869","2","37764694"
"","37764869","3","37764704"
"","37764869","4","37764713"
"","37764869","5","37764714"
"","37764869","6","37764740"
"","37764869","7","37764723"
"","37764869","8","37764731"
"","37764869","9","37764724"
"","37764869","10","37764738"
"","37764869","11","37764727"
"","37764869","12","37764744"
"","37764869","13","37764725"
"","37764869","14","37764695"
"","37764869","15","37764703"
"","37764869","16","37764737"
"","37764869","17","37764735"
"","37764869","18","37764689"
"","37764869","19","37764715"
"","37764869","20","37764741"
"","37764869","21","37764729"
"","37764869","22","37764688"
"","37764869","23","37764745"
"","37764869","24","37764692"
"","37764869","25","37764743"
"","37764869","26","37764697"
"","37764869","27","37764698"
"","37764869","28","37764705"
"","37764869","29","37764686"
"","37764870","0","37764706"
"","37764870","1","37764707"
"","37764870","2","37764694"
"","37764870","3","37764704"
"","37764870","4","37764714"
"","37764870","5","37764713"
"","37764870","6","37764723"
"","37764870","7","37764740"
"","37764870","8","37764738"
"","37764870","9","37764724"
"","37764870","10","37764731"
"","37764870","11","37764725"
"","37764870","12","37764727"
"","37764870","13","37764744"
"","37764870","14","37764695"
"","37764870","15","37764703"
"","37764870","16","37764735"
"","37764870","17","37764737"
"","37764870","18","37764741"
"","37764870","19","37764689"
"","37764870","20","37764729"
"","37764870","21","37764715"
"","37764870","22","37764745"
"","37764870","23","37764688"
"","37764870","24","37764692"
"","37764870","25","37764743"
"","37764870","26","37764697"
"","37764870","27","37764698"
"","37764870","28","37764705"
"","37764870","29","37764742"
"","37764871","0","37764706"
"","37764871","1","37764707"
"","37764871","2","37764694"
"","37764871","3","37764704"
"","37764871","4","37764713"
"","37764871","5","37764714"
"","37764871","6","37764740"
"","37764871","7","37764723"
"","37764871","8","37764731"
"","37764871","9","37764724"
"","37764871","10","37764738"
"","37764871","11","37764727"
"","37764871","12","37764744"
"","37764871","13","37764725"
"","37764871","14","37764695"
"","37764871","15","37764703"
"","37764871","16","37764737"
"","37764871","17","37764735"
"","37764871","18","37764689"
"","37764871","19","37764715"
"","37764871","20","37764741"
"","37764871","21","37764729"
"","37764871","22","37764688"
"","37764871","23","37764745"
"","37764871","24","37764692"
"","37764871","25","37764743"
"","37764871","26","37764697"
"","37764871","27","37764698"
"","37764871","28","37764705"
"","37764871","29","37764686"
"","37764872","0","37764706"
"","37764872","1","37764707"
"","37764872","2","37764694"
"","37764872","3","37764704"
"","37764872","4","37764713"
"","37764872","5","37764714"
"","37764872","6","37764740"
"","37764872","7","37764723"
"","37764872","8","37764731"
"","37764872","9","37764724"
"","37764872","10","37764738"
"","37764872","11","37764727"
"","37764872","12","37764744"
"","37764872","13","37764725"
"","37764872","14","37764695"
"","37764872","15","37764703"
"","37764872","16","37764737"
"","37764872","17","37764735"
"","37764872","18","37764689"
"","37764872","19","37764715"
"","37764872","20","37764741"
"","37764872","21","37764729"
"","37764872","22","37764688"
"","37764872","23","37764745"
"","37764872","24","37764692"
"","37764872","25","37764743"
"","37764872","26","37764697"
"","37764872","27","37764698"
"","37764872","28","37764705"
"","37764872","29","37764686"
"","37764873","0","37764706"
"","37764873","1","37764707"
"","37764873","2","37764694"
"","37764873","3","37764704"
"","37764873","4","37764713"
"","37764873","5","37764714"
"","37764873","6","37764740"
"","37764873","7","37764723"
"","37764873","8","37764731"
"","37764873","9","37764724"
"","37764873","10","37764738"
"","37764873","11","37764727"
"","37764873","12","37764744"
"","37764873","13","37764725"
"","37764873","14","37764695"
"","37764873","15","37764703"
"","37764873","16","37764737"
"","37764873","17","37764735"
"","37764873","18","37764689"
"","37764873","19","37764715"
"","37764873","20","37764741"
"","37764873","21","37764729"
"","37764873","22","37764688"
"","37764873","23","37764745"
"","37764873","24","37764692"
"","37764873","25","37764743"
"","37764873","26","37764697"
"","37764873","27","37764698"
"","37764873","28","37764705"
"","37764873","29","37764686"
"","37764874","0","37764706"
"","37764874","1","37764707"
"","37764874","2","37764694"
"","37764874","3","37764704"
"","37764874","4","37764713"
"","37764874","5","37764714"
"","37764874","6","37764740"
"","37764874","7","37764723"
"","37764874","8","37764731"
"","37764874","9","37764724"
"","37764874","10","37764738"
"","37764874","11","37764727"
"","37764874","12","37764744"
"","37764874","13","37764725"
"","37764874","14","37764695"
"","37764874","15","37764703"
"","37764874","16","37764737"
"","37764874","17","37764735"
"","37764874","18","37764689"
"","37764874","19","37764715"
"","37764874","20","37764741"
"","37764874","21","37764729"
"","37764874","22","37764688"
"","37764874","23","37764745"
"","37764874","24","37764692"
"","37764874","25","37764743"
"","37764874","26","37764697"
"","37764874","27","37764698"
"","37764874","28","37764705"
"","37764874","29","37764686"
"","37764875","0","37764706"
"","37764875","1","37764707"
"","37764875","2","37764694"
"","37764875","3","37764704"
"","37764875","4","37764713"
"","37764875","5","37764714"
"","37764875","6","37764740"
"","37764875","7","37764723"
"","37764875","8","37764731"
"","37764875","9","37764724"
"","37764875","10","37764738"
"","37764875","11","37764727"
"","37764875","12","37764744"
"","37764875","13","37764725"
"","37764875","14","37764695"
"","37764875","15","37764703"
"","37764875","16","37764737"
"","37764875","17","37764735"
"","37764875","18","37764689"
"","37764875","19","37764715"
"","37764875","20","37764741"
"","37764875","21","37764729"
"","37764875","22","37764688"
"","37764875","23","37764745"
"","37764875","24","37764692"
"","37764875","25","37764743"
"","37764875","26","37764697"
"","37764875","27","37764698"
"","37764875","28","37764705"
"","37764875","29","37764686"
"","37764876","0","37764706"
"","37764876","1","37764707"
"","37764876","2","37764694"
"","37764876","3","37764704"
"","37764876","4","37764713"
"","37764876","5","37764714"
"","37764876","6","37764740"
"","37764876","7","37764723"
"","37764876","8","37764731"
"","37764876","9","37764724"
"","37764876","10","37764738"
"","37764876","11","37764727"
"","37764876","12","37764744"
"","37764876","13","37764725"
"","37764876","14","37764695"
"","37764876","15","37764703"
"","37764876","16","37764737"
"","37764876","17","37764735"
"","37764876","18","37764689"
"","37764876","19","37764715"
"","37764876","20","37764741"
"","37764876","21","37764729"
"","37764876","22","37764688"
"","37764876","23","37764745"
"","37764876","24","37764692"
"","37764876","25","37764743"
"","37764876","26","37764697"
"","37764876","27","37764698"
"","37764876","28","37764705"
"","37764876","29","37764686"
"","37764877","0","37764706"
"","37764877","1","37764707"
"","37764877","2","37764694"
"","37764877","3","37764704"
"","37764877","4","37764713"
"","37764877","5","37764714"
"","37764877","6","37764740"
"","37764877","7","37764723"
"","37764877","8","37764731"
"","37764877","9","37764724"
"","37764877","10","37764738"
"","37764877","11","37764727"
"","37764877","12","37764744"
"","37764877","13","37764725"
"","37764877","14","37764695"
"","37764877","15","37764703"
"","37764877","16","37764737"
"","37764877","17","37764735"
"","37764877","18","37764689"
"","37764877","19","37764715"
"","37764877","20","37764741"
"","37764877","21","37764729"
"","37764877","22","37764688"
"","37764877","23","37764745"
"","37764877","24","37764692"
"","37764877","25","37764743"
"","37764877","26","37764697"
"","37764877","27","37764698"
"","37764877","28","37764705"
"","37764877","29","37764686"
"","37764878","0","37765593"
"","37764878","1","37764785"
"","37764878","2","37764771"
"","37764878","3","37764770"
"","37764878","4","37764786"
"","37764878","5","37764772"
"","37764878","6","37764796"
"","37764878","7","37764805"
"","37764878","8","37764794"
"","37764878","9","37764774"
"","37764878","10","37764773"
"","37764878","11","37764784"
"","37764878","12","37764787"
"","37764878","13","37764792"
"","37764878","14","37764804"
"","37764878","15","37764769"
"","37764878","16","37764806"
"","37764878","17","37764803"
"","37764878","18","37764756"
"","37764878","19","37764758"
"","37764878","20","37764775"
"","37764878","21","37764797"
"","37764878","22","37764809"
"","37764878","23","37764789"
"","37764878","24","37764782"
"","37764878","25","37764768"
"","37764878","26","37764781"
"","37764878","27","37764766"
"","37764878","28","37764802"
"","37764878","29","37764783"
"","37764879","0","37765593"
"","37764879","1","37764785"
"","37764879","2","37764771"
"","37764879","3","37764770"
"","37764879","4","37764786"
"","37764879","5","37764772"
"","37764879","6","37764796"
"","37764879","7","37764805"
"","37764879","8","37764794"
"","37764879","9","37764774"
"","37764879","10","37764773"
"","37764879","11","37764784"
"","37764879","12","37764787"
"","37764879","13","37764792"
"","37764879","14","37764804"
"","37764879","15","37764769"
"","37764879","16","37764806"
"","37764879","17","37764803"
"","37764879","18","37764756"
"","37764879","19","37764758"
"","37764879","20","37764775"
"","37764879","21","37764797"
"","37764879","22","37764809"
"","37764879","23","37764789"
"","37764879","24","37764782"
"","37764879","25","37764768"
"","37764879","26","37764781"
"","37764879","27","37764766"
"","37764879","28","37764802"
"","37764879","29","37764783"
"","37764880","0","37765593"
"","37764880","1","37764792"
"","37764880","2","37764804"
"","37764880","3","37764787"
"","37764880","4","37764784"
"","37764880","5","37764769"
"","37764880","6","37764806"
"","37764880","7","37764773"
"","37764880","8","37764803"
"","37764880","9","37764756"
"","37764880","10","37764774"
"","37764880","11","37764805"
"","37764880","12","37764794"
"","37764880","13","37764796"
"","37764880","14","37764772"
"","37764880","15","37764786"
"","37764880","16","37764758"
"","37764880","17","37764770"
"","37764880","18","37764771"
"","37764880","19","37764785"
"","37764880","20","37764775"
"","37764880","21","37764797"
"","37764880","22","37764809"
"","37764880","23","37764789"
"","37764880","24","37764782"
"","37764880","25","37764768"
"","37764880","26","37764781"
"","37764880","27","37764766"
"","37764880","28","37764802"
"","37764880","29","37764783"
"","37764881","0","37765593"
"","37764881","1","37764792"
"","37764881","2","37764804"
"","37764881","3","37764769"
"","37764881","4","37764787"
"","37764881","5","37764806"
"","37764881","6","37764803"
"","37764881","7","37764784"
"","37764881","8","37764756"
"","37764881","9","37764773"
"","37764881","10","37764774"
"","37764881","11","37764805"
"","37764881","12","37764758"
"","37764881","13","37764794"
"","37764881","14","37764796"
"","37764881","15","37764772"
"","37764881","16","37764786"
"","37764881","17","37764770"
"","37764881","18","37764771"
"","37764881","19","37764785"
"","37764881","20","37764775"
"","37764881","21","37764797"
"","37764881","22","37764809"
"","37764881","23","37764789"
"","37764881","24","37764782"
"","37764881","25","37764768"
"","37764881","26","37764781"
"","37764881","27","37764766"
"","37764881","28","37764802"
"","37764881","29","37764783"
"","37764882","0","37765593"
"","37764882","1","37764792"
"","37764882","2","37764804"
"","37764882","3","37764769"
"","37764882","4","37764806"
"","37764882","5","37764803"
"","37764882","6","37764756"
"","37764882","7","37764787"
"","37764882","8","37764784"
"","37764882","9","37764773"
"","37764882","10","37764758"
"","37764882","11","37764774"
"","37764882","12","37764805"
"","37764882","13","37764794"
"","37764882","14","37764796"
"","37764882","15","37764772"
